,title,text,label
92,"On this week's newsletter #FirstDayFirstShow: #AmitabhBachchan to act with #Prabhas, #CoolieNo1 to have a digital premiere, #KajalAggarwal set to get hitched, interview with the cast of #TheRightStuff, reviews of #ALifeOnOurPlanet, #DickJohnsonIsDead, etc

https://t.co/0kGBC5GebX https://t.co/i0MSfk8Bqb","On this week's newsletter #FirstDayFirstShow: #AmitabhBachchan to act with #Prabhas, #CoolieNo1 to have a digital premiere, #KajalAggarwal set to get hitched, interview with the cast of #TheRightStuff, reviews of #ALifeOnOurPlanet, #DickJohnsonIsDead, etc

https://t.co/0kGBC5GebX https://t.co/i0MSfk8Bqb",REAL
93,"RT @TheHinduSports: #IPL2020 | Royal Challengers (#RCB) opted to bat against Chennai Super Kings (#CSK), who finally dropped an out of form…","RT @TheHinduSports: #IPL2020 | Royal Challengers (#RCB) opted to bat against Chennai Super Kings (#CSK), who finally dropped an out of form…",REAL
94,RT @TheHinduCinema: Actor #RituArya on her role as #LilaPitts in #Netflix’s #TheUmbrellaAcademy: “I’m just overwhelmed with how many women…,RT @TheHinduCinema: Actor #RituArya on her role as #LilaPitts in #Netflix’s #TheUmbrellaAcademy: “I’m just overwhelmed with how many women…,REAL
95,"The abolition of interview and considering only the written test marks as merit for selection offers an equal level-playing field to all the candidates, the Union Minister said.

https://t.co/upFEt6FQdM","The abolition of interview and considering only the written test marks as merit for selection offers an equal level-playing field to all the candidates, the Union Minister said.

https://t.co/upFEt6FQdM",REAL
96,"A ‘Pakistani’ with wings has become the 1,328th Indian of its kind around the same time as another winged creature from China earned a similar status | @rahconteur  https://t.co/YvVioz52Ph","A ‘Pakistani’ with wings has become the 1,328th Indian of its kind around the same time as another winged creature from China earned a similar status | @rahconteur  https://t.co/YvVioz52Ph",REAL
97,"RT @TheHinduBooks: For her book 'Why Men Rape', Tara Kaushal spent a week each with nine men who have allegedly raped but haven’t been conv…","RT @TheHinduBooks: For her book 'Why Men Rape', Tara Kaushal spent a week each with nine men who have allegedly raped but haven’t been conv…",REAL
98,"#IPL2020 | Royal Challengers (#RCB) opted to bat against Chennai Super Kings (#CSK), who finally dropped an out of form Kedar Jadhav from their playing XI in an IPL game on Saturday.

https://t.co/ydL6WCZAwW","#IPL2020 | Royal Challengers (#RCB) opted to bat against Chennai Super Kings (#CSK), who finally dropped an out of form Kedar Jadhav from their playing XI in an IPL game on Saturday.

https://t.co/ydL6WCZAwW",REAL
99,"#Afghanistan’s Chairman of the High Council for National Reconciliation has been in #Delhi this week to brief the government on the #Doha peace talks with the #Taliban. 

https://t.co/64mfosBzHo","#Afghanistan’s Chairman of the High Council for National Reconciliation has been in #Delhi this week to brief the government on the #Doha peace talks with the #Taliban. 

https://t.co/64mfosBzHo",REAL
100,"Just in | #DU releases first cut off under merit based undergraduate admissions. 100% required for Psychology, Political Science and Economics at Lady Shri Ram College. @ShinjiniG reports.  #DelhiUniversity","Just in | #DU releases first cut off under merit based undergraduate admissions. 100% required for Psychology, Political Science and Economics at Lady Shri Ram College. @ShinjiniG reports.  #DelhiUniversity",REAL
101,"RT @TheHinduCinema: What's new on @netflix this week: Aaron Sorkin’s legal drama #TheTrialOfTheChicago7, the next chapter in #TheHaunting s…","RT @TheHinduCinema: What's new on @netflix this week: Aaron Sorkin’s legal drama #TheTrialOfTheChicago7, the next chapter in #TheHaunting s…",REAL
102,"‘My Mind Matters’ for #WorldMentalHealthDay | “I think the best thing I did for myself was seeking help for #postpartum. I urge other women to do that too — our recovery starts the moment we accept that we need help and talk to people around us.”

https://t.co/5HHHFBE794","‘My Mind Matters’ for #WorldMentalHealthDay | “I think the best thing I did for myself was seeking help for #postpartum. I urge other women to do that too — our recovery starts the moment we accept that we need help and talk to people around us.”

https://t.co/5HHHFBE794",REAL
103,"Trinamool Congress women’s wing held a rally in the city continuing its protests against the alleged gangrape and murder at #Hathras 
 https://t.co/Er1FKOESqP","Trinamool Congress women’s wing held a rally in the city continuing its protests against the alleged gangrape and murder at #Hathras 
 https://t.co/Er1FKOESqP",REAL
104,A citizen poll to identify the national #butterfly concluded with three species garnering the highest number of votes https://t.co/cGWwf9CLwO,A citizen poll to identify the national #butterfly concluded with three species garnering the highest number of votes https://t.co/cGWwf9CLwO,REAL
105,"The Pope and Prince William will join activists, artists, celebrities and politicians today at a free streamed TED event aimed at unifying people to confront the climate crisis at 8.30 p.m.(IST) 
 https://t.co/O8AxkB5ApI","The Pope and Prince William will join activists, artists, celebrities and politicians today at a free streamed TED event aimed at unifying people to confront the climate crisis at 8.30 p.m.(IST) 
 https://t.co/O8AxkB5ApI",REAL
106,Bharat Biotech has been asked to submit complete safety and immunogenicity data of the ongoing phase-2 trial https://t.co/iONd3DBjbq,Bharat Biotech has been asked to submit complete safety and immunogenicity data of the ongoing phase-2 trial https://t.co/iONd3DBjbq,REAL
107,How one school teacher’s efforts has helped girls from rural Bihar make it big in sports https://t.co/qRSowTtNwm https://t.co/SslgXK0DVK,How one school teacher’s efforts has helped girls from rural Bihar make it big in sports https://t.co/qRSowTtNwm https://t.co/SslgXK0DVK,REAL
108,RT @TheHinduScience: A citizen poll to identify the national #butterfly concluded with three species garnering the highest number of votes…,RT @TheHinduScience: A citizen poll to identify the national #butterfly concluded with three species garnering the highest number of votes…,REAL
109,"Video | Stan, is one of the most complete specimens of a T-Rex fossil in the world. It was recently sold for a record $31.8 million by Christie's in New York. 
https://t.co/KVlzuxFLpu","Video | Stan, is one of the most complete specimens of a T-Rex fossil in the world. It was recently sold for a record $31.8 million by Christie's in New York. 
https://t.co/KVlzuxFLpu",REAL
110,A Pakistani court has ordered Nawaz Sharif to appear before it by November 24 to avoid being declared a proclaimed offender  https://t.co/55i5IfcR3b,A Pakistani court has ordered Nawaz Sharif to appear before it by November 24 to avoid being declared a proclaimed offender  https://t.co/55i5IfcR3b,REAL
111,"#DMK president M.K. Stalin on Saturday challenged #TamilNadu Chief Minister Edappadi K. Palaniswami to release a white paper on the number of investments attracted and jobs created for youth under the #AIADMK government
https://t.co/JHEfIbz0u7","#DMK president M.K. Stalin on Saturday challenged #TamilNadu Chief Minister Edappadi K. Palaniswami to release a white paper on the number of investments attracted and jobs created for youth under the #AIADMK government
https://t.co/JHEfIbz0u7",REAL
112,"#Quiz: This World Obesity Day (October 11), let’s brush up on our knowledge about this global health issue https://t.co/CDvSEuFxkA","#Quiz: This World Obesity Day (October 11), let’s brush up on our knowledge about this global health issue https://t.co/CDvSEuFxkA",REAL
113,"RT @TheHinduScience: The Pope and Prince William will join activists, artists, celebrities and politicians today at a free streamed TED eve…","RT @TheHinduScience: The Pope and Prince William will join activists, artists, celebrities and politicians today at a free streamed TED eve…",REAL
114,"Disallowing questions is a way of destabilising society and dismantling institutions, says historian Romila Thapar https://t.co/n47044dCyf","Disallowing questions is a way of destabilising society and dismantling institutions, says historian Romila Thapar https://t.co/n47044dCyf",REAL
115,"Despite summons, Republic TV’s Chief Financial Officer (CFO) did not appear before the Mumbai police today https://t.co/ooktG5LiaW","Despite summons, Republic TV’s Chief Financial Officer (CFO) did not appear before the Mumbai police today https://t.co/ooktG5LiaW",REAL
116,"In this #podcast, we go into the idea of legalisation — in particular, marijuana https://t.co/cVAbYypCYj","In this #podcast, we go into the idea of legalisation — in particular, marijuana https://t.co/cVAbYypCYj",REAL
117,The government said it will initiate steps to facilitate renewal of International Driving Permit (IDP) for citizens whose IDP has expired while they are abroad https://t.co/HoZ7aq9qsp,The government said it will initiate steps to facilitate renewal of International Driving Permit (IDP) for citizens whose IDP has expired while they are abroad https://t.co/HoZ7aq9qsp,REAL
118,"'The Endgame' review: Tinsel town tropes and long lectures aside, this is a solidly crafted thriller that gives a sneak peek into the workings of the intelligence services https://t.co/vo4gkuIKfA","'The Endgame' review: Tinsel town tropes and long lectures aside, this is a solidly crafted thriller that gives a sneak peek into the workings of the intelligence services https://t.co/vo4gkuIKfA",REAL
119,"RT @TheHinduBooks: 'The Endgame' review: Tinsel town tropes and long lectures aside, this is a solidly crafted thriller that gives a sneak…","RT @TheHinduBooks: 'The Endgame' review: Tinsel town tropes and long lectures aside, this is a solidly crafted thriller that gives a sneak…",REAL
120,For the second day after India's active #COVID19 cases dropped below the 9 lakh mark https://t.co/TDkn7HgWTk,For the second day after India's active #COVID19 cases dropped below the 9 lakh mark https://t.co/TDkn7HgWTk,REAL
121,"RT @TheHinduMag: Disallowing questions is a way of destabilising society and dismantling institutions, says historian Romila Thapar https:/…","RT @TheHinduMag: Disallowing questions is a way of destabilising society and dismantling institutions, says historian Romila Thapar https:/…",REAL
